Cust_id,Age,Account_balance,Personal_lone_ind,Home_lone_ind,Prime_Customer_ind,Overall_Satisfaction
102669,56,60677.95,0,1,0,Dissatisfied
102670,42,98613.17,0,0,0,Dissatisfied
102671,37,93838.69,0,0,0,Dissatisfied
102672,19,86353.14,0,1,0,Satisfied
102673,56,89023.92,0,0,0,Satisfied
102674,23,47317.07,0,1,1,Dissatisfied
102675,34,66086.99,1,0,1,Satisfied
102676,76,89611.61,1,0,1,Dissatisfied
102677,42,39902.13,1,1,1,Satisfied
102678,74,96214.49,0,0,0,Dissatisfied
102679,45,42162.82,1,1,0,Satisfied
102680,19,60507.18,1,0,1,Dissatisfied
102681,52,71270.67,1,0,1,Satisfied
102682,54,95108.61,1,0,0,Dissatisfied
102683,22,25217.01,1,1,0,Satisfied
102684,18,74866.97,1,0,0,Dissatisfied
102685,57,52560.74,1,0,0,Dissatisfied
102686,29,27587.16,0,1,0,Dissatisfied
102687,73,77884.08,0,0,1,Satisfied
102688,53,55670.01,0,0,1,Dissatisfied
102689,62,66436.41,0,0,0,Dissatisfied
102690,40,32967.21,0,0,0,Satisfied
102691,64,48646.12,1,0,1,Dissatisfied
102692,48,62118.07,0,0,0,Dissatisfied
102693,28,41086.17,1,0,1,Dissatisfied
102694,27,20638.88,1,0,0,Satisfied
102695,20,96202.41,0,0,0,Satisfied
102696,71,51635.29,0,1,0,Satisfied
102697,31,73658.12,0,1,1,Satisfied
102698,33,41693.67,1,0,0,Satisfied
102699,27,36158.04,1,1,0,Satisfied
102700,46,41309.27,0,1,0,Dissatisfied
102701,27,41510.47,1,1,1,Satisfied
102702,29,54873.83,1,0,1,Satisfied
102703,47,54803.52,0,1,0,Dissatisfied
102704,58,50218.23,1,0,0,Satisfied
102705,18,14343.79,1,1,1,Satisfied
102706,22,50111.47,0,0,1,Satisfied
102707,37,17741.29,1,0,1,Satisfied
102708,25,13487.44,0,0,1,Dissatisfied
102709,60,93331.93,0,0,1,Dissatisfied
102710,29,60890.05,0,0,0,Dissatisfied
102711,18,66289.52,1,0,0,Satisfied
102712,74,40777.57,1,0,1,Dissatisfied
102713,71,90989.11,0,1,0,Satisfied
102714,37,64155.12,0,1,0,Dissatisfied
102715,45,77147.82,0,0,1,Dissatisfied
102716,74,37487.68,1,0,0,Dissatisfied
102717,60,96041.18,0,0,1,Satisfied
102718,54,82225.67,1,0,0,Dissatisfied
102719,64,85540.9,1,0,0,Dissatisfied
102720,54,18047.23,1,0,0,Dissatisfied
102721,29,27825.36,0,1,1,Satisfied
102722,54,29277.03,0,0,1,Satisfied
102723,66,27820.01,0,0,0,Dissatisfied
102724,66,85685.41,1,0,0,Satisfied
102725,73,4156.59,1,0,0,Satisfied
102726,61,8533.9,1,1,0,Satisfied
102727,73,28117.57,0,0,0,Dissatisfied
102728,45,20787.42,1,0,0,Dissatisfied
102729,64,23954.1,0,1,1,Satisfied
102730,32,79996.38,0,0,1,Dissatisfied
102731,23,56749.53,1,0,0,Dissatisfied
102732,61,1571.3,0,0,1,Dissatisfied
102733,76,43502.95,1,0,0,Satisfied
102734,78,41380.61,1,0,0,Satisfied
102735,37,12280.58,1,1,1,Dissatisfied
102736,67,67938.04,0,0,0,Satisfied
102737,31,70507.62,0,0,0,Dissatisfied
102738,19,72368.43,0,1,0,Satisfied
102739,26,73118.62,0,0,1,Dissatisfied
102740,54,1005.23,1,1,1,Dissatisfied
102741,37,95438.16,1,0,0,Satisfied
102742,43,81606.67,0,1,1,Satisfied
102743,46,90494.19,1,1,0,Dissatisfied
102744,18,2548.69,1,1,1,Dissatisfied
102745,72,93452.02,0,0,1,Satisfied
102746,52,81169.06,0,0,0,Dissatisfied
102747,23,83884.7,0,0,1,Satisfied
102748,54,10235.45,1,1,1,Dissatisfied
102749,70,74139.02,1,0,1,Dissatisfied
102750,76,96031.75,1,1,1,Satisfied
102751,22,68176.19,0,0,0,Satisfied
102752,50,57485.58,1,0,0,Dissatisfied
102753,66,94617.34,0,0,0,Dissatisfied
102754,68,44850.78,1,0,0,Satisfied
102755,31,60330.06,1,1,0,Dissatisfied
102756,29,48157.49,0,0,0,Satisfied
102757,59,93351.78,1,1,0,Dissatisfied
102758,37,8532.39,1,0,1,Dissatisfied
102759,70,50610.85,1,1,1,Dissatisfied
102760,67,69008.29,0,1,0,Dissatisfied
102761,41,79398.75,0,0,0,Dissatisfied
102762,76,58718.85,1,0,0,Satisfied
102763,60,90982.86,1,0,1,Dissatisfied
102764,79,94257.15,0,0,0,Satisfied
102765,51,7367.6,1,1,1,Satisfied
102766,42,40834.68,0,1,1,Satisfied
102767,67,3322.44,1,1,1,Satisfied
102768,46,33612.25,0,1,0,Dissatisfied
102769,74,54149.95,0,0,0,Dissatisfied
102770,56,91168.7,0,0,1,Satisfied
102771,48,84808.88,0,1,0,Satisfied
102772,73,13622.47,1,0,0,Dissatisfied
102773,64,10210.01,1,1,0,Satisfied
102774,60,59337.47,0,1,0,Dissatisfied
102775,67,53679.68,0,0,1,Satisfied
102776,40,27371.39,1,0,0,Dissatisfied
102777,61,90045.86,0,1,1,Dissatisfied
102778,55,92809.27,1,0,1,Dissatisfied
102779,37,40858.53,1,1,0,Dissatisfied
102780,40,89139.95,1,0,1,Satisfied
102781,79,39010.94,1,0,1,Satisfied
102782,62,73944.87,0,0,1,Dissatisfied
102783,69,48118.28,1,1,1,Dissatisfied
102784,33,13135.73,1,0,0,Dissatisfied
102785,67,92865.49,0,0,0,Dissatisfied
102786,59,45955.56,1,0,0,Satisfied
102787,77,73714.22,1,0,0,Dissatisfied
102788,72,37350.21,0,0,0,Dissatisfied
102789,25,2869.21,0,0,0,Dissatisfied
102790,67,10952.51,1,0,0,Satisfied
102791,38,50125.73,0,0,0,Dissatisfied
102792,18,69306.47,0,0,0,Dissatisfied
102793,72,34138.8,0,0,0,Satisfied
102794,25,69853.36,0,0,1,Satisfied
102795,46,70164.92,0,0,0,Satisfied
102796,49,70689.65,1,0,1,Dissatisfied
102797,55,49759.66,0,1,1,Satisfied
102798,22,91573.73,1,0,0,Satisfied
102799,64,49430.46,0,1,1,Satisfied
102800,39,45576.25,0,0,1,Dissatisfied
102801,64,20738.7,0,1,0,Dissatisfied
102802,51,31457.85,0,1,0,Satisfied
102803,18,5191.11,0,0,1,Satisfied
102804,72,63719.99,1,1,0,Dissatisfied
102805,72,25605.04,1,0,0,Dissatisfied
102806,43,31111.37,0,0,1,Satisfied
102807,60,77310.64,0,0,1,Dissatisfied
102808,27,33394.9,0,0,1,Dissatisfied
102809,47,24977.39,1,0,1,Satisfied
102810,67,17736.72,1,0,1,Dissatisfied
102811,35,77710.98,0,0,0,Satisfied
102812,34,13840.92,0,1,0,Satisfied
102813,43,45921.62,1,0,1,Satisfied
102814,25,51186.08,0,0,0,Dissatisfied
102815,64,69051.6,1,0,0,Dissatisfied
102816,57,63695.06,0,0,0,Satisfied
102817,66,81261.35,1,0,0,Satisfied
102818,29,5430.39,1,0,0,Satisfied
102819,44,30347.63,1,0,1,Satisfied
102820,25,28733.28,1,0,1,Dissatisfied
102821,42,15455.67,0,1,0,Dissatisfied
102822,63,29628.65,0,0,1,Satisfied
102823,21,31666.77,0,0,1,Dissatisfied
102824,50,52666.56,1,0,0,Satisfied
102825,18,66706.74,1,1,0,Dissatisfied
102826,36,38728.95,0,1,0,Dissatisfied
102827,48,72227.55,0,0,1,Dissatisfied
102828,33,34280.37,1,0,0,Dissatisfied
102829,31,29738.08,1,0,0,Satisfied
102830,70,54577.62,1,0,0,Dissatisfied
102831,65,3347.92,0,1,1,Satisfied
102832,22,8899.12,0,0,1,Satisfied
102833,58,42378.98,0,0,0,Dissatisfied
102834,43,94348.36,1,0,1,Dissatisfied
102835,79,72429.67,1,1,0,Satisfied
102836,45,9724.53,1,0,1,Dissatisfied
102837,19,84785.48,1,1,0,Satisfied
102838,67,73497.78,1,0,0,Dissatisfied
102839,23,61483.71,1,1,1,Satisfied
102840,26,82209.0,1,0,1,Dissatisfied
102841,50,41006.87,1,0,0,Dissatisfied
102842,58,22928.6,0,1,0,Satisfied
102843,42,51690.32,1,1,0,Dissatisfied
102844,65,55335.33,0,0,1,Dissatisfied
102845,30,54294.31,0,1,0,Dissatisfied
102846,26,56942.31,1,1,1,Satisfied
102847,70,94921.79,1,0,1,Dissatisfied
102848,30,90322.32,1,1,0,Dissatisfied
102849,48,87695.99,0,0,1,Dissatisfied
102850,58,80340.26,1,1,0,Dissatisfied
102851,28,94399.38,1,0,1,Satisfied
102852,21,10750.97,0,0,1,Dissatisfied
102853,51,27247.2,1,1,0,Dissatisfied
102854,78,50010.54,0,0,0,Dissatisfied
102855,55,84806.91,0,0,1,Satisfied
102856,63,51011.41,1,1,0,Dissatisfied
102857,21,75055.44,0,1,0,Satisfied
102858,55,14757.03,0,0,0,Satisfied
102859,36,25988.97,0,0,0,Dissatisfied
102860,23,73445.83,0,1,0,Dissatisfied
102861,51,17308.67,0,0,0,Dissatisfied
102862,35,35784.24,0,0,0,Satisfied
102863,30,27221.76,0,0,1,Satisfied
102864,58,35636.31,0,0,0,Satisfied
102865,40,71124.08,0,0,0,Dissatisfied
102866,36,37416.87,0,1,0,Satisfied
102867,62,55971.07,1,1,0,Dissatisfied
102868,28,10893.26,1,0,0,Satisfied
102869,18,80696.75,0,0,0,Dissatisfied
102870,41,37618.97,1,0,0,Dissatisfied
102871,79,65204.88,1,0,0,Dissatisfied
102872,71,72813.57,1,0,1,Dissatisfied
102873,24,21756.43,0,1,1,Dissatisfied
102874,42,88582.82,1,0,0,Dissatisfied
102875,38,62006.2,0,1,1,Dissatisfied
102876,32,43443.79,0,1,0,Dissatisfied
102877,18,19051.18,0,0,1,Dissatisfied
102878,29,94287.79,0,0,1,Dissatisfied
102879,75,75751.75,1,1,1,Satisfied
102880,24,21594.43,1,1,1,Dissatisfied
102881,32,34433.37,1,1,0,Dissatisfied
102882,38,81157.75,0,0,0,Dissatisfied
102883,36,69872.09,0,1,0,Satisfied
102884,77,76812.64,0,0,1,Dissatisfied
102885,46,44678.91,0,0,1,Dissatisfied
102886,42,71931.15,1,0,0,Satisfied
102887,50,39262.88,1,0,0,Dissatisfied
102888,66,21915.03,1,1,1,Dissatisfied
102889,49,63635.03,1,0,0,Dissatisfied
102890,66,97625.38,0,1,0,Dissatisfied
102891,52,31749.5,0,0,0,Dissatisfied
102892,61,46635.99,0,1,0,Dissatisfied
102893,55,67726.14,0,0,0,Satisfied
102894,43,54609.12,1,1,0,Dissatisfied
102895,28,84499.35,0,0,0,Dissatisfied
102896,52,76412.53,0,0,1,Dissatisfied
102897,25,6771.42,1,1,0,Dissatisfied
102898,63,99843.7,1,0,1,Dissatisfied
102899,31,75487.84,0,0,1,Satisfied
102900,27,86526.43,1,1,1,Dissatisfied
102901,19,65468.57,0,0,1,Satisfied
102902,63,85772.23,1,0,1,Satisfied
102903,26,12125.91,0,0,1,Dissatisfied
102904,20,35426.05,0,0,0,Satisfied
102905,38,87765.67,1,1,0,Dissatisfied
102906,43,20963.87,0,0,0,Dissatisfied
102907,25,8745.97,1,0,0,Dissatisfied
102908,65,79023.78,1,1,0,Dissatisfied
102909,19,83713.13,0,1,0,Dissatisfied
102910,23,17102.57,1,1,0,Satisfied
102911,45,85580.25,1,0,1,Dissatisfied
102912,70,68990.01,0,0,1,Satisfied
102913,46,52488.19,1,0,0,Dissatisfied
102914,43,83194.77,1,0,0,Satisfied
102915,42,42505.68,1,0,1,Dissatisfied
102916,29,20205.4,1,1,1,Dissatisfied
102917,22,29200.41,1,1,1,Dissatisfied
102918,51,51011.24,1,0,0,Satisfied
102919,65,53601.75,1,0,1,Dissatisfied
102920,54,80752.5,0,0,1,Dissatisfied
102921,32,79343.92,0,1,0,Dissatisfied
102922,61,58555.29,0,1,0,Dissatisfied
102923,53,78297.76,1,0,0,Dissatisfied
102924,32,19985.57,1,1,0,Dissatisfied
102925,60,5956.39,0,0,1,Dissatisfied
102926,65,87489.75,0,0,0,Satisfied
102927,40,8479.89,0,0,1,Dissatisfied
102928,23,25422.15,0,0,1,Dissatisfied
102929,63,69836.58,1,0,0,Satisfied
102930,67,41535.35,1,0,1,Dissatisfied
102931,61,87755.08,1,0,0,Dissatisfied
102932,76,30500.0,0,0,0,Satisfied
102933,60,2175.26,1,1,1,Dissatisfied
102934,62,30764.91,1,0,0,Dissatisfied
102935,38,58229.43,1,1,0,Satisfied
102936,40,38217.9,1,0,1,Satisfied
102937,60,53952.4,0,0,1,Dissatisfied
102938,72,87783.21,0,0,1,Satisfied
102939,33,91336.02,1,0,1,Dissatisfied
102940,64,27331.43,1,0,0,Dissatisfied
102941,70,46751.91,1,0,1,Satisfied
102942,77,55365.26,0,1,1,Satisfied
102943,32,94962.13,1,1,0,Dissatisfied
102944,42,99863.11,0,1,0,Dissatisfied
102945,53,24305.32,1,0,0,Satisfied
102946,28,72971.01,1,0,0,Dissatisfied
102947,68,38425.08,1,0,0,Dissatisfied
102948,32,1802.71,1,1,1,Satisfied
102949,21,1916.0,0,1,1,Dissatisfied
102950,38,46596.03,0,1,1,Satisfied
102951,30,49345.16,0,0,1,Dissatisfied
102952,39,3234.4,0,0,0,Dissatisfied
102953,36,69005.81,1,0,0,Dissatisfied
102954,51,30106.34,0,0,1,Dissatisfied
102955,31,56429.42,1,0,1,Dissatisfied
102956,78,30790.99,0,0,0,Satisfied
102957,21,17546.3,1,0,1,Satisfied
102958,65,41310.2,1,0,0,Satisfied
102959,70,23995.06,0,0,0,Satisfied
102960,69,53945.3,0,1,1,Dissatisfied
102961,63,20684.02,0,0,1,Satisfied
102962,44,51332.19,1,0,0,Dissatisfied
102963,46,16580.47,1,1,0,Dissatisfied
102964,64,67426.5,0,0,0,Satisfied
102965,45,75639.83,1,0,1,Dissatisfied
102966,52,11929.03,0,1,0,Dissatisfied
102967,25,47312.44,1,0,1,Satisfied
102968,33,8016.3,0,0,1,Dissatisfied
102969,59,60220.06,1,0,0,Satisfied
102970,53,27176.03,1,0,1,Satisfied
102971,47,53234.82,1,0,0,Satisfied
102972,35,52228.64,0,0,0,Dissatisfied
102973,19,92511.08,0,0,0,Dissatisfied
102974,66,55359.24,1,1,1,Satisfied
102975,30,58716.85,0,0,0,Dissatisfied
102976,21,40763.66,0,1,1,Dissatisfied
102977,43,94958.88,1,0,0,Dissatisfied
102978,42,77941.41,0,0,0,Dissatisfied
102979,47,29255.12,0,0,1,Satisfied
102980,28,84576.75,1,1,1,Satisfied
102981,24,43807.24,0,1,0,Dissatisfied
102982,48,83038.05,0,0,0,Dissatisfied
102983,61,82465.92,1,0,0,Dissatisfied
102984,27,19698.15,1,1,0,Dissatisfied
102985,56,70412.97,0,1,1,Dissatisfied
102986,30,29773.65,1,0,0,Dissatisfied
102987,48,30451.77,1,0,1,Satisfied
102988,24,30338.46,0,1,1,Satisfied
102989,73,72831.26,0,0,0,Dissatisfied
102990,66,23752.78,0,1,0,Satisfied
102991,59,1089.68,1,0,0,Dissatisfied
102992,78,71808.45,1,1,0,Satisfied
102993,59,17947.29,0,0,1,Satisfied
102994,73,11343.76,1,0,0,Dissatisfied
102995,53,24514.1,1,0,1,Dissatisfied
102996,37,38610.15,0,1,0,Dissatisfied
102997,21,48114.73,1,1,0,Dissatisfied
102998,71,5412.43,0,1,0,Satisfied
102999,24,97086.76,1,1,1,Dissatisfied
103000,71,71890.24,1,0,0,Dissatisfied
103001,18,32996.21,1,0,1,Dissatisfied
103002,61,32551.03,1,1,0,Satisfied
103003,73,45405.71,1,1,0,Dissatisfied
103004,62,62998.24,1,0,0,Dissatisfied
103005,59,15490.93,1,0,0,Dissatisfied
103006,64,19704.05,1,0,1,Dissatisfied
103007,76,86084.02,1,0,0,Dissatisfied
103008,30,26369.24,0,1,0,Satisfied
103009,72,38639.3,1,1,1,Dissatisfied
103010,39,87255.91,1,1,0,Dissatisfied
103011,71,66651.64,1,1,0,Dissatisfied
103012,38,34829.48,1,0,1,Satisfied
103013,39,68686.26,0,0,0,Dissatisfied
103014,45,2948.64,0,1,1,Satisfied
103015,26,73828.62,0,0,0,Satisfied
103016,43,49214.59,1,0,0,Satisfied
103017,26,81505.03,1,1,1,Dissatisfied
103018,32,95509.13,1,1,1,Dissatisfied
103019,27,92653.07,0,1,0,Satisfied
103020,41,91017.24,1,1,0,Dissatisfied
103021,75,51704.83,1,0,0,Satisfied
103022,74,36654.07,1,0,0,Dissatisfied
103023,78,47038.5,0,1,1,Dissatisfied
103024,59,69299.7,1,1,0,Satisfied
103025,25,88515.78,1,0,0,Satisfied
103026,41,21491.64,1,0,0,Dissatisfied
103027,33,91901.12,1,1,0,Dissatisfied
103028,66,81702.84,1,0,0,Dissatisfied
103029,43,97906.75,0,1,0,Dissatisfied
103030,44,88144.93,0,0,1,Dissatisfied
103031,54,28713.8,1,0,0,Dissatisfied
103032,21,11489.64,0,1,0,Satisfied
103033,67,12111.87,0,0,1,Dissatisfied
103034,41,29831.11,0,0,1,Satisfied
103035,36,61804.19,1,1,0,Dissatisfied
103036,53,80627.71,1,1,1,Dissatisfied
103037,77,90025.78,0,0,1,Dissatisfied
103038,56,62751.59,1,0,0,Dissatisfied
103039,27,1557.5,1,0,1,Satisfied
103040,42,19445.36,0,0,0,Satisfied
103041,35,10872.89,0,0,0,Dissatisfied
103042,36,36969.12,1,0,0,Satisfied
103043,53,50633.75,1,0,0,Dissatisfied
103044,27,5296.32,0,0,0,Dissatisfied
103045,50,35499.32,0,0,1,Dissatisfied
103046,72,18738.79,0,0,0,Satisfied
103047,67,65059.95,0,1,1,Dissatisfied
103048,22,46962.96,0,1,1,Dissatisfied
103049,64,50036.45,1,0,1,Satisfied
103050,66,43341.49,1,1,0,Dissatisfied
103051,52,95645.95,1,1,1,Dissatisfied
103052,61,22258.78,0,0,0,Satisfied
103053,51,52149.76,1,0,1,Dissatisfied
103054,50,73865.72,0,0,0,Dissatisfied
103055,72,56127.6,0,0,1,Dissatisfied
103056,38,92973.07,1,0,0,Satisfied
103057,34,38418.87,1,1,1,Dissatisfied
103058,39,46903.9,0,1,1,Dissatisfied
103059,65,9763.71,1,1,1,Dissatisfied
103060,54,61290.91,1,1,0,Dissatisfied
103061,32,29532.98,1,1,0,Satisfied
103062,52,16870.59,1,0,0,Dissatisfied
103063,45,54908.6,1,0,0,Dissatisfied
103064,24,53698.72,1,0,0,Dissatisfied
103065,49,8511.29,1,1,0,Satisfied
103066,28,70123.33,0,0,1,Dissatisfied
103067,27,62753.45,0,1,0,Dissatisfied
103068,26,19712.71,1,1,1,Satisfied
103069,31,47474.05,1,0,0,Satisfied
103070,30,72311.97,0,0,1,Satisfied
103071,78,53414.14,1,1,0,Dissatisfied
103072,74,40153.42,0,0,1,Dissatisfied
103073,79,32911.51,1,0,0,Dissatisfied
103074,42,61428.99,0,1,0,Satisfied
103075,19,93971.76,0,1,0,Dissatisfied
103076,52,67502.74,1,0,0,Dissatisfied
103077,24,8399.84,0,1,0,Dissatisfied
103078,38,46607.81,0,0,1,Satisfied
103079,35,89191.59,1,1,0,Satisfied
103080,20,10351.78,1,1,1,Dissatisfied
103081,59,98898.7,1,0,1,Dissatisfied
103082,71,94957.87,1,0,1,Dissatisfied
103083,78,8749.17,0,1,0,Dissatisfied
103084,56,93407.92,1,0,0,Satisfied
103085,58,36950.13,1,0,0,Satisfied
103086,66,84626.21,1,0,0,Satisfied
103087,28,42419.95,1,0,0,Satisfied
103088,56,44644.66,1,1,0,Dissatisfied
103089,41,63790.07,1,0,0,Satisfied
103090,77,77673.26,0,1,1,Satisfied
103091,63,4345.13,0,0,0,Dissatisfied
103092,36,59722.44,1,1,0,Satisfied
103093,21,19486.57,1,0,0,Satisfied
103094,43,35249.0,1,0,0,Satisfied
103095,55,35448.9,1,1,1,Dissatisfied
103096,59,47436.97,0,0,1,Dissatisfied
103097,49,34079.5,1,0,1,Satisfied
103098,56,11628.75,0,1,1,Dissatisfied
103099,62,15417.25,0,1,0,Satisfied
103100,63,4310.36,0,1,0,Satisfied
103101,53,47554.66,1,0,1,Satisfied
103102,57,95490.32,0,0,1,Dissatisfied
103103,54,12451.85,1,0,1,Dissatisfied
103104,50,94680.18,0,1,1,Satisfied
103105,53,73602.79,0,1,0,Dissatisfied
103106,20,64112.38,1,0,1,Satisfied
103107,26,64882.5,1,0,0,Satisfied
103108,25,82846.04,0,0,0,Dissatisfied
103109,50,11585.07,0,0,0,Dissatisfied
103110,76,50970.68,1,0,0,Satisfied
103111,23,70012.02,0,1,0,Dissatisfied
103112,58,59095.22,1,1,0,Dissatisfied
103113,56,83445.13,0,1,0,Satisfied
103114,21,8154.9,0,1,0,Dissatisfied
103115,30,69379.4,0,1,0,Satisfied
103116,66,53868.75,1,1,1,Dissatisfied
103117,77,38536.93,1,0,1,Satisfied
103118,19,34687.22,0,0,0,Dissatisfied
103119,77,62462.43,1,0,1,Dissatisfied
103120,22,89208.54,1,1,0,Satisfied
103121,61,50121.42,1,1,0,Dissatisfied
103122,44,82647.59,0,0,0,Dissatisfied
103123,49,40813.48,0,1,0,Satisfied
103124,38,11137.05,1,0,1,Satisfied
103125,25,7089.07,0,1,0,Satisfied
103126,55,6082.1,0,1,0,Dissatisfied
103127,25,38634.86,1,1,0,Dissatisfied
103128,67,34386.54,0,1,1,Dissatisfied
103129,20,72075.77,0,0,0,Dissatisfied
103130,71,74539.33,0,0,1,Dissatisfied
103131,61,6034.54,1,0,1,Dissatisfied
103132,78,22891.2,0,0,1,Satisfied
103133,75,28151.92,1,1,1,Satisfied
103134,20,55213.59,1,0,0,Dissatisfied
103135,39,15307.01,1,1,0,Satisfied
103136,23,14260.18,0,1,1,Dissatisfied
103137,19,94435.1,0,0,0,Satisfied
103138,40,80616.09,1,0,0,Satisfied
103139,61,18884.84,0,0,0,Dissatisfied
103140,19,41250.21,1,0,1,Dissatisfied
103141,55,36206.58,0,0,0,Dissatisfied
103142,34,79309.4,1,0,0,Satisfied
103143,52,51511.08,0,0,1,Dissatisfied
103144,51,13657.12,1,1,0,Satisfied
103145,40,74160.21,0,1,0,Dissatisfied
103146,47,40291.91,0,1,0,Dissatisfied
103147,69,27029.5,1,0,0,Satisfied
103148,25,38174.36,1,1,0,Satisfied
103149,39,50277.9,1,1,0,Dissatisfied
103150,61,34968.44,1,1,1,Dissatisfied
103151,75,24948.67,1,0,1,Dissatisfied
103152,53,40451.7,0,1,0,Satisfied
103153,22,2898.12,0,1,1,Dissatisfied
103154,30,77477.29,1,0,0,Satisfied
103155,46,17923.54,0,0,0,Dissatisfied
103156,48,5346.56,1,1,1,Dissatisfied
103157,64,65716.17,0,0,0,Satisfied
103158,74,77619.68,0,0,1,Dissatisfied
103159,72,81569.08,0,0,0,Satisfied
103160,33,49857.41,1,1,0,Dissatisfied
103161,59,21331.45,1,1,1,Satisfied
103162,79,73985.54,0,0,0,Satisfied
103163,47,70271.59,0,1,0,Satisfied
103164,74,25380.8,1,0,0,Dissatisfied
103165,72,90437.37,0,1,0,Dissatisfied
103166,33,11332.77,1,0,1,Dissatisfied
103167,29,98286.14,1,1,1,Satisfied
103168,34,86164.53,1,0,1,Dissatisfied
103169,33,69101.97,1,0,0,Dissatisfied
103170,29,93936.24,0,0,0,Satisfied
103171,25,72508.81,1,1,1,Dissatisfied
103172,37,19855.24,1,1,0,Dissatisfied
103173,20,44773.46,1,0,0,Satisfied
103174,33,8078.8,0,0,1,Satisfied
103175,47,39576.08,1,1,0,Dissatisfied
103176,62,74418.7,1,1,1,Satisfied
103177,40,39257.89,1,0,0,Dissatisfied
103178,45,33699.12,0,0,1,Satisfied
103179,68,59940.22,0,0,0,Dissatisfied
103180,57,87348.25,1,0,1,Dissatisfied
103181,71,5710.74,1,0,0,Satisfied
103182,22,39161.57,0,0,1,Dissatisfied
103183,37,16665.83,1,0,0,Dissatisfied
103184,57,69840.07,0,1,1,Dissatisfied
103185,73,11466.73,0,1,1,Satisfied
103186,61,66815.97,0,1,0,Dissatisfied
103187,18,29331.91,0,1,0,Dissatisfied
103188,74,20692.76,0,1,1,Dissatisfied
103189,47,93698.9,0,0,0,Dissatisfied
103190,38,2833.93,0,1,1,Satisfied
103191,37,44339.95,1,0,0,Satisfied
103192,23,3141.07,1,1,1,Satisfied
103193,39,48875.71,1,1,0,Dissatisfied
103194,35,50603.69,0,1,1,Dissatisfied
103195,25,32844.58,0,0,0,Dissatisfied
103196,56,14084.02,1,1,0,Satisfied
103197,49,38262.37,1,1,0,Dissatisfied
103198,50,67554.03,0,0,1,Dissatisfied
103199,70,78457.19,0,1,0,Dissatisfied
103200,33,53544.31,1,0,0,Satisfied
103201,29,59393.61,1,1,1,Dissatisfied
103202,55,20861.02,0,0,0,Dissatisfied
103203,69,29445.7,1,0,1,Dissatisfied
103204,51,17027.67,1,1,1,Satisfied
103205,78,25680.24,1,0,0,Dissatisfied
103206,31,23263.79,0,0,0,Dissatisfied
103207,53,52425.43,1,0,1,Dissatisfied
103208,50,56706.19,0,1,0,Dissatisfied
103209,40,94549.79,1,0,1,Dissatisfied
103210,67,20361.49,1,1,0,Satisfied
103211,62,64525.9,0,1,0,Dissatisfied
103212,19,81908.67,1,0,0,Satisfied
103213,58,56463.9,0,1,1,Satisfied
103214,38,26245.36,0,0,1,Dissatisfied
103215,19,26992.47,0,0,0,Satisfied
103216,44,4886.05,1,0,1,Satisfied
103217,74,31238.98,0,0,0,Dissatisfied
103218,26,74715.76,1,0,1,Dissatisfied
103219,18,5704.26,0,0,1,Dissatisfied
103220,28,22710.23,0,1,1,Satisfied
103221,20,70917.02,0,0,0,Satisfied
103222,69,78482.5,1,1,0,Satisfied
103223,79,46076.52,0,0,1,Dissatisfied
103224,40,70109.36,0,0,0,Satisfied
103225,43,39407.26,0,0,0,Dissatisfied
103226,21,16831.41,0,0,1,Dissatisfied
103227,35,40416.8,1,1,1,Satisfied
103228,72,58416.81,1,0,0,Satisfied
103229,23,94857.27,0,0,0,Dissatisfied
103230,52,7806.34,0,0,0,Dissatisfied
103231,39,51232.02,1,0,1,Dissatisfied
103232,60,33563.06,0,0,1,Satisfied
103233,32,51322.86,1,0,1,Satisfied
103234,39,3373.57,0,0,1,Satisfied
103235,77,31989.51,0,0,1,Dissatisfied
103236,54,82166.95,1,0,0,Dissatisfied
103237,69,55840.23,1,1,0,Dissatisfied
103238,59,45607.67,0,0,1,Dissatisfied
103239,29,29266.98,0,0,0,Satisfied
103240,64,30506.21,0,0,1,Dissatisfied
103241,66,38927.04,1,0,1,Dissatisfied
103242,59,83721.5,1,0,0,Satisfied
103243,55,96754.11,0,0,0,Dissatisfied
103244,35,44426.88,0,0,0,Dissatisfied
103245,62,39941.93,0,0,1,Dissatisfied
103246,52,84808.53,0,1,1,Satisfied
103247,47,43263.63,0,1,0,Dissatisfied
103248,41,55649.8,1,0,1,Dissatisfied
103249,59,23863.22,0,0,1,Satisfied
103250,47,74606.75,0,1,0,Satisfied
103251,31,53666.84,1,1,0,Dissatisfied
103252,23,81094.42,0,1,0,Dissatisfied
103253,20,78292.54,0,0,0,Satisfied
103254,33,22285.47,0,0,0,Dissatisfied
103255,24,71847.92,0,1,0,Satisfied
103256,69,80205.39,1,1,1,Satisfied
103257,31,35264.62,1,0,0,Dissatisfied
103258,26,18088.3,0,1,0,Dissatisfied
103259,32,1260.58,0,0,0,Dissatisfied
103260,38,45639.46,0,0,1,Dissatisfied
103261,52,35890.84,1,0,1,Dissatisfied
103262,19,55936.07,1,0,1,Dissatisfied
103263,44,19616.07,0,1,1,Satisfied
103264,19,86106.89,0,1,0,Satisfied
103265,52,26517.77,0,1,0,Dissatisfied
103266,35,23416.53,1,0,1,Satisfied
103267,31,48590.69,1,0,0,Dissatisfied
103268,37,50386.25,1,0,1,Dissatisfied
